#  Z   N   Fission Yield
  35  53   1.3874500e-02
  35  54   1.0393000e-02
  35  55   5.5256700e-03
  35  56   2.2371000e-03
  35  57   2.6771800e-04
  35  58   3.0844000e-05
  35  59   1.6599200e-06
  35  60   2.5235400e-08
  35  61   1.9099200e-08
  35  62   3.4368800e-12
  35  63   1.3893100e-10
  35  64   0.0000000e+00
  35  65   0.0000000e+00
  36  43   0.0000000e+00
  36  44   6.2497200e-14
  36  45   1.0839500e-11
  36  46   3.3498400e-10
  36  47   8.1796200e-08
  36  48   3.2498500e-06
  36  49   3.1424530e-04
  36  50   8.7225000e-04
  36  51   4.6338700e-03
  36  52   1.7322500e-02
  36  53   3.4385400e-02
  36  54   4.3970600e-02
  36  55   3.1560600e-02
  36  56   1.6581400e-02
  36  57   4.8632400e-03
  36  58   8.6817100e-04
  36  59   7.1871500e-05
  36  60   3.7812200e-04
  36  61   2.9698300e-07
  36  62   1.6329100e-05
  36  63   1.2276300e-11
  36  64   1.1499500e-08
  36  65   4.1358900e-13
  36  66   0.0000000e+00
  37  44   0.0000000e+00
  37  45   0.0000000e+00
  37  46   2.2999000e-12
  37  47   3.9178086e-10
  37  48   2.3748900e-05
  37  49   6.4497000e-08
  37  50   2.5018800e-05
  37  51   2.2302000e-04
  37  52   2.0454700e-03
  37  53   8.4526400e-03
  37  54   2.2249800e-02
  37  55   3.1318100e-02
  37  56   3.0668000e-02
  37  57   1.5665100e-02
  37  58   7.6370600e-03
  37  59   1.6842600e-03
  37  60   3.7938200e-04
  37  61   2.4645398e-05
  37  62   4.6755400e-07
  37  63   3.4762400e-04
  37  64   1.5752000e-08
  37  65   1.4718400e-11
  37  66   2.3811300e-13
  37  67   0.0000000e+00
  37  68   0.0000000e+00
  38  45   0.0000000e+00
  38  46   0.0000000e+00
  38  47   7.8496400e-13
  38  48   1.1899500e-10
  38  49   1.3209380e-08
  38  50   7.6796500e-07
  38  51   1.7520200e-04
  38  52   7.3714600e-04
  38  53   2.5048900e-03
  38  54   1.0752100e-02
  38  55   2.5697700e-02
  38  56   4.5127800e-02
  38  57   4.5373900e-02
  38  58   3.5682000e-02
  38  59   1.7207200e-02
  38  60   8.0811100e-03
  38  61   1.3316100e-03
  38  62   8.1526200e-05
  38  63   4.4862200e-05
  38  64   1.7299000e-06
  38  65   2.0575500e-08
  38  66   1.3099400e-09
  38  67   0.0000000e+00
  38  68   0.0000000e+00
  38  69   0.0000000e+00
  39  47   0.0000000e+00
  39  48   1.8799100e-14
  39  49   8.9755900e-12
  39  50   2.3199000e-09
  39  51   8.9695800e-08
  39  52   3.2998400e-06
  39  53   7.1484700e-04
  39  54   1.0867110e-03
  39  55   3.8984300e-03
  39  56   1.1054300e-02
  39  57   2.2439480e-02
  39  58   3.2389130e-02
  39  59   2.2127000e-02
  39  60   1.9493800e-02
  39  61   8.7557030e-03
  39  62   2.7800900e-03
  39  63   1.6446360e-03
  39  64   2.5828200e-05
  39  65   5.6797400e-06
  39  66   4.6700900e-12
  39  67   4.9792300e-17
  39  68   6.2800700e-18
  39  69   9.1878800e-21
  39  70   4.4582900e-14
  40  48   0.0000000e+00
  40  49   1.6807600e-14
  40  50   4.1898000e-12
  40  51   4.4198000e-10
  40  52   1.1898500e-04
  40  53   1.3699300e-06
  40  54   1.9495100e-04
  40  55   1.2724700e-03
  40  56   3.3705800e-03
  40  57   1.0924000e-02
  40  58   2.5736200e-02
  40  59   3.5840300e-02
  40  60   4.9765300e-02
  40  61   2.7878900e-02
  40  62   1.7813700e-02
  40  63   4.9888000e-03
  40  64   8.2789200e-04
  40  65   1.1584000e-03
  40  66   1.6799200e-08
  40  67   1.5577500e-09
  40  68   3.0998600e-12
  40  69   3.8524500e-09
  40  70   9.2894900e-11
  40  71   2.1011200e-14
  40  72   8.8937400e-16
  41  49   0.0000000e+00
  41  50   0.0000000e+00
  41  51   7.8213600e-14
  41  52   4.4687930e-11
  41  53   2.4699000e-09
  41  54   1.3079440e-06
  41  55   5.4397600e-06
  41  56   1.3202340e-04
  41  57   1.5418570e-03
  41  58   4.3655430e-03
  41  59   6.3782000e-03
  41  60   1.9162900e-02
  41  61   1.5789210e-02
  41  62   1.4103300e-02
  41  63   5.7044600e-03
  41  64   1.3861600e-03
  41  65   1.5737300e-04
  41  66   2.3137400e-05
  41  67   8.9995800e-07
  41  68   4.8359300e-06
  41  69   1.5299300e-07
  41  70   8.0023200e-10
  41  71   2.4903200e-11
  41  72   1.2895900e-14
  41  73   3.7434100e-16
  41  74   0.0000000e+00
  42  50   0.0000000e+00
  42  51   0.0000000e+00
  42  52   2.9998600e-14
  42  53   4.9397700e-12
  42  54   5.3297500e-10
  42  55   2.4898800e-08
  42  56   9.5795600e-07
  42  57   4.2815100e-04
  42  58   7.2951600e-04
  42  59   1.8584600e-03
  42  60   6.5074700e-03
  42  61   1.0368800e-02
  42  62   1.1274800e-02
  42  63   6.6803200e-03
  42  64   3.5919900e-03
  42  65   1.2144500e-03
  42  66   3.0204700e-04
  42  67   1.5527300e-04
  42  68   3.8868300e-05
  42  69   2.2791000e-06
  42  70   9.6470700e-08
  42  71   1.1143500e-09
  42  72   4.3997600e-11
  42  73   2.3683700e-14
  42  74   0.0000000e+00
  42  75   2.3223000e-16
  43  52   0.0000000e+00
  43  53   0.0000000e+00
  43  54   1.7599150e-13
  43  55   8.8895900e-09
  43  56   1.5189280e-09
  43  57   5.5897400e-08
  43  58   1.6099300e-06
  43  59   1.9109150e-04
  43  60   8.2170200e-04
  43  61   9.2634800e-04
  43  62   4.8459800e-04
  43  63   2.6767800e-04
  43  64   2.2432000e-04
  43  65   2.3766900e-04
  43  66   1.3444300e-04
  43  67   1.1639500e-04
  43  68   4.4907900e-05
  43  69   6.8596900e-06
  43  70   1.3988200e-06
  43  71   7.0096700e-08
  43  72   9.0201600e-10
  43  73   6.3097100e-11
  43  74   8.8446700e-12
  43  75   5.8873700e-15
  43  76   7.5796400e-17
  43  77   0.0000000e+00
  44  54   0.0000000e+00
  44  55   1.0999500e-14
  44  56   2.1199000e-12
  44  57   1.6199300e-10
  44  58   9.7595500e-09
  44  59   2.2662840e-07
  44  60   3.2698500e-06
  44  61   1.1099500e-09
  44  62   9.0695900e-09
  44  63   4.9397700e-08
  44  64   1.6699200e-07
  44  65   8.5646000e-06
  44  66   9.8855500e-05
  44  67   1.1825500e-04
  44  68   9.9215500e-05
  44  69   5.6236130e-05
  44  70   1.7259200e-05
  44  71   2.5689800e-06
  44  72   2.4598900e-07
  44  73   2.5190000e-08
  44  74   6.9196200e-10
  44  75   6.5496200e-12
  44  76   3.0298700e-12
  44  77   3.7806500e-15
  44  78   0.0000000e+00
  44  79   0.0000000e+00
  44  80   0.0000000e+00
  45  55   0.0000000e+00
  45  56   6.1285200e-14
  45  57   1.0639520e-11
  45  58   4.9077740e-12
  45  59   1.9589100e-10
  45  60   0.0000000e+00
  45  61   0.0000000e+00
  45  62   0.0000000e+00
  45  63   0.0000000e+00
  45  64   4.1198000e-08
  45  65   1.1299480e-06
  45  66   8.7996000e-06
  45  67   3.1517660e-05
  45  68   6.8426900e-05
  45  69   5.9287140e-05
  45  70   3.6288300e-05
  45  71   1.6643059e-05
  45  72   4.6497900e-06
  45  73   3.6298300e-07
  45  74   1.8599200e-08
  45  75   2.3898900e-08
  45  76   1.4399000e-10
  45  77   2.8498700e-12
  45  78   8.5196100e-14
  45  79   1.0399600e-14
  45  80   0.0000000e+00
  45  81   0.0000000e+00
  45  82   0.0000000e+00
  45  83   0.0000000e+00
  46  56   0.0000000e+00
  46  57   0.0000000e+00
  46  58   0.0000000e+00
  46  59   0.0000000e+00
  46  60   0.0000000e+00
  46  61   0.0000000e+00
  46  62   0.0000000e+00
  46  63   8.3996000e-12
  46  64   2.1499000e-09
  46  65   7.2596700e-08
  46  66   1.2799400e-06
  46  67   1.1185180e-05
  46  68   4.1558100e-05
  46  69   7.5871070e-05
  46  70   6.8156900e-05
  46  71   7.7339000e-05
  46  72   3.1778600e-05
  46  73   4.3498000e-06
  46  74   2.7098800e-05
  46  75   4.7297900e-07
  46  76   4.7697800e-08
  46  77   3.9898200e-09
  46  78   2.7298800e-09
  46  79   0.0000000e+00
  46  80   0.0000000e+00
  46  81   0.0000000e+00
  46  82   1.3399400e-14
  46  83   0.0000000e+00
  46  84   6.7896900e-13
  46  85   0.0000000e+00
  47  58   0.0000000e+00
  47  59   0.0000000e+00
  47  60   0.0000000e+00
  47  61   0.0000000e+00
  47  62   0.0000000e+00
  47  63   1.5982100e-14
  47  64   9.5195600e-12
  47  65   8.2896200e-09
  47  66   4.1618100e-08
  47  67   1.0842900e-06
  47  68   1.5629290e-05
  47  69   4.7548290e-05
  47  70   3.0378550e-05
  47  71   6.4087100e-05
  47  72   6.6376600e-05
  47  73   8.7495900e-06
  47  74   2.5778800e-05
  47  75   9.0443000e-06
  47  76   2.7498800e-06
  47  77   5.5197500e-06
  47  78   1.6599200e-11
  47  79   4.7497800e-12
  47  80   1.5799300e-12
  47  81   1.1199500e-13
  47  82   2.9186700e-17
  47  83   6.6597000e-08
  47  84   1.5945000e-09
  47  85   0.0000000e+00
  47  86   0.0000000e+00
  48  60   0.0000000e+00
  48  61   0.0000000e+00
  48  62   0.0000000e+00
  48  63   0.0000000e+00
  48  64   1.0599600e-11
  48  65   1.1269490e-11
  48  66   7.6496500e-10
  48  67   6.4297000e-08
  48  68   2.9998600e-07
  48  69   4.8497800e-06
  48  70   1.7149200e-05
  48  71   4.6957900e-05
  48  72   8.3886200e-05
  48  73   7.2386600e-05
  48  74   1.1930500e-04
  48  75   5.4354280e-05
  48  76   1.2142400e-04
  48  77   5.1067540e-06
  48  78   8.0786300e-05
  48  79   8.1546200e-05
  48  80   3.5528400e-05
  48  81   7.2396700e-09
  48  82   8.7800000e-04
  48  83   1.3778200e-04
  48  84   1.5189800e-08
  48  85   4.4895200e-11
  48  86   9.3295700e-13
  48  87   0.0000000e+00
  48  88   0.0000000e+00
  49  61   0.0000000e+00
  49  62   0.0000000e+00
  49  63   0.0000000e+00
  49  64   0.0000000e+00
  49  65   0.0000000e+00
  49  66   2.0119080e-12
  49  67   7.6996600e-11
  49  68   4.5187930e-09
  49  69   6.7496900e-08
  49  70   4.8787810e-06
  49  71   9.5881600e-06
  49  72   2.7958750e-05
  49  73   3.8261350e-05
  49  74   4.1618090e-05
  49  75   3.3908400e-05
  49  76   9.4455800e-05
  49  77   3.2958400e-05
  49  78   4.2448270e-04
  49  79   2.6294900e-04
  49  80   4.4580500e-04
  49  81   5.0352930e-04
  49  82   1.5781440e-04
  49  83   6.2267200e-05
  49  84   1.7098700e-06
  49  85   3.4698400e-08
  49  86   7.2556300e-11
  49  87   1.6799200e-12
  49  88   2.1523800e-12
  49  89   0.0000000e+00
  50  63   0.0000000e+00
  50  64   0.0000000e+00
  50  65   0.0000000e+00
  50  66   0.0000000e+00
  50  67   4.9897600e-13
  50  68   4.0998100e-11
  50  69   1.4799340e-09
  50  70   2.9998600e-08
  50  71   3.8588300e-06
  50  72   3.6498300e-06
  50  73   1.1139490e-05
  50  74   1.0691500e-04
  50  75   1.9000150e-04
  50  76   4.4471000e-04
  50  77   9.4590700e-04
  50  78   7.2297200e-03
  50  79   4.2618300e-03
  50  80   1.0845050e-02
  50  81   8.8102200e-03
  50  82   5.9183900e-03
  50  83   1.3772300e-03
  50  84   1.7693100e-04
  50  85   6.2696400e-06
  50  86   1.5699300e-07
  50  87   1.8599000e-07
  50  88   3.2898500e-11
  50  89   3.6756300e-13
  50  90   0.0000000e+00
  51  65   0.0000000e+00
  51  66   0.0000000e+00
  51  67   0.0000000e+00
  51  68   3.8898300e-14
  51  69   2.2028980e-12
  51  70   3.5298400e-11
  51  71   4.8215190e-09
  51  72   5.1697600e-08
  51  73   1.0029530e-07
  51  74   2.7398800e-07
  51  75   3.7491710e-05
  51  76   7.0896800e-05
  51  77   1.7033170e-04
  51  78   6.3937600e-04
  51  79   5.7127600e-03
  51  80   1.6507300e-02
  51  81   2.1663010e-02
  51  82   2.2566100e-02
  51  83   7.1651400e-03
  51  84   1.4514100e-03
  51  85   1.1489500e-04
  51  86   7.4332600e-04
  51  87   3.9198200e-07
  51  88   1.3998900e-08
  51  89   1.4389200e-09
  51  90   3.7504900e-12
  51  91   1.7611000e-13
  51  92   0.0000000e+00
  52  67   0.0000000e+00
  52  68   0.0000000e+00
  52  69   0.0000000e+00
  52  70   6.0997200e-13
  52  71   2.2339030e-11
  52  72   3.4198500e-09
  52  73   2.9878610e-13
  52  74   8.2496300e-12
  52  75   3.4218400e-10
  52  76   1.7199200e-06
  52  77   1.9729120e-07
  52  78   5.7873300e-04
  52  79   3.3032950e-03
  52  80   1.5308800e-02
  52  81   4.1342900e-02
  52  82   6.2156600e-02
  52  83   3.2162600e-02
  52  84   1.3173600e-02
  52  85   3.9239600e-03
  52  86   6.6183900e-04
  52  87   6.6637000e-05
  52  88   1.6912100e-04
  52  89   3.2408300e-07
  52  90   2.0698900e-08
  52  91   4.8810600e-12
  52  92   5.5767900e-13
  52  93   0.0000000e+00
  53  69   0.0000000e+00
  53  70   0.0000000e+00
  53  71   0.0000000e+00
  53  72   0.0000000e+00
  53  73   1.6999200e-12
  53  74   0.0000000e+00
  53  75   1.0399600e-08
  53  76   0.0000000e+00
  53  77   2.2158940e-06
  53  78   3.9158200e-05
  53  79   1.8262130e-04
  53  80   1.6502880e-03
  53  81   8.6444100e-03
  53  82   2.9274400e-02
  53  83   2.5706720e-02
  53  84   2.6224300e-02
  53  85   1.4241600e-02
  53  86   7.7144800e-03
  53  87   1.3675200e-03
  53  88   4.0681700e-04
  53  89   5.8567400e-05
  53  90   1.8590000e-07
  53  91   1.5615500e-08
  53  92   8.2855400e-12
  53  93   9.0182100e-13
  53  94   2.0634600e-13
  53  95   0.0000000e+00
  54  71   0.0000000e+00
  54  72   0.0000000e+00
  54  73   0.0000000e+00
  54  74   8.3296200e-13
  54  75   0.0000000e+00
  54  76   1.9699100e-10
  54  77   4.8997700e-09
  54  78   3.5553330e-07
  54  79   2.5518830e-05
  54  80   3.5161500e-04
  54  81   2.5664080e-03
  54  82   2.1924700e-02
  54  83   3.1942800e-02
  54  84   4.8142500e-02
  54  85   4.3233900e-02
  54  86   3.5058500e-02
  54  87   1.2191700e-02
  54  88   4.3418400e-03
  54  89   2.6472500e-04
  54  90   6.0491600e-05
  54  91   7.1595900e-07
  54  92   1.0599500e-07
  54  93   1.7830500e-08
  54  94   1.0999500e-11
  54  95   9.5195700e-14
  54  96   0.0000000e+00
  55  73   0.0000000e+00
  55  74   0.0000000e+00
  55  75   0.0000000e+00
  55  76   2.5398800e-14
  55  77   7.3796600e-10
  55  78   7.9196400e-09
  55  79   7.7096500e-08
  55  80   4.9097800e-06
  55  81   5.5377300e-05
  55  82   6.0000300e-04
  55  83   4.6658100e-03
  55  84   1.3058900e-02
  55  85   2.0699300e-02
  55  86   2.9152000e-02
  55  87   2.2781900e-02
  55  88   1.4029800e-02
  55  89   4.1769100e-03
  55  90   7.5620600e-04
  55  91   7.6406500e-05
  55  92   2.2382500e-05
  55  93   1.3099400e-07
  55  94   3.6256100e-09
  55  95   1.9899100e-11
  55  96   9.4692700e-14
  55  97   1.2676500e-15
  56  75   0.0000000e+00
  56  76   0.0000000e+00
  56  77   5.6943800e-16
  56  78   5.2597600e-12
  56  79   7.6396500e-10
  56  80   4.7297700e-08
  56  81   1.8729150e-06
  56  82   4.1158100e-05
  56  83   6.8769800e-04
  56  84   4.8837200e-03
  56  85   1.6595300e-02
  56  86   3.0143100e-02
  56  87   4.1005000e-02
  56  88   3.9748800e-02
  56  89   1.8662600e-02
  56  90   9.1385000e-03
  56  91   2.4364400e-03
  56  92   2.2185000e-04
  56  93   1.0325900e-05
  56  94   5.0197800e-07
  56  95   8.1824600e-09
  56  96   1.4899200e-10
  56  97   3.7281400e-13
  56  98   0.0000000e+00
  57  76   0.0000000e+00
  57  77   0.0000000e+00
  57  78   0.0000000e+00
  57  79   0.0000000e+00
  57  80   6.9296800e-11
  57  81   3.1798600e-07
  57  82   2.2699000e-07
  57  83   5.2157600e-05
  57  84   1.8491200e-04
  57  85   9.6519600e-04
  57  86   3.7948700e-03
  57  87   1.0697700e-02
  57  88   1.9150200e-02
  57  89   1.4899190e-02
  57  90   6.4328100e-03
  57  91   3.3629300e-03
  57  92   7.9877400e-04
  57  93   1.0422600e-04
  57  94   1.0271400e-05
  57  95   4.5297900e-07
  57  96   1.4199000e-08
  57  97   1.4599400e-10
  57  98   2.9508500e-13
  57  99   4.8749400e-15
  57 100   5.3115300e-17
  58  77   0.0000000e+00
  58  78   0.0000000e+00
  58  79   0.0000000e+00
  58  80   4.2463500e-13
  58  81   9.8995500e-12
  58  82   1.1499500e-09
  58  83   4.9897700e-08
  58  84   1.7599200e-06
  58  85   3.1335600e-04
  58  86   3.4546500e-04
  58  87   8.5440100e-04
  58  88   5.8294700e-03
  58  89   9.9799600e-03
  58  90   1.2355100e-02
  58  91   6.9792600e-03
  58  92   3.9177400e-03
  58  93   9.2333100e-04
  58  94   2.0537000e-04
  58  95   1.7049200e-05
  58  96   9.1195900e-07
  58  97   2.5498500e-08
  58  98   5.7296900e-10
  58  99   4.5897300e-12
  58 100   3.8698300e-14
  58 101   1.2812200e-16
  58 102   0.0000000e+00
  59  79   0.0000000e+00
  59  80   0.0000000e+00
  59  81   0.0000000e+00
  59  82   4.6897900e-13
  59  83   4.6298000e-11
  59  84   4.4997900e-09
  59  85   1.4229360e-07
  59  86   3.3298400e-06
  59  87   3.6238300e-05
  59  88   3.5955500e-03
  59  89   7.7723500e-04
  59  90   2.9682300e-03
  59  91   2.1834300e-03
  59  92   2.3856600e-03
  59  93   1.0255700e-03
  59  94   3.6745300e-04
  59  95   5.0207800e-05
  59  96   6.7296900e-06
  59  97   4.0698100e-07
  59  98   1.6499200e-08
  59  99   3.7498200e-10
  59 100   4.8796500e-12
  59 101   2.8198700e-14
  59 102   7.1283400e-17
  59 103   2.9606900e-19
  60  81   0.0000000e+00
  60  82   0.0000000e+00
  60  83   4.7997800e-14
  60  84   9.5695600e-11
  60  85   5.5497500e-10
  60  86   3.1898500e-08
  60  87   6.7197000e-07
  60  88   9.9295500e-06
  60  89   6.8076900e-05
  60  90   3.2723500e-04
  60  91   7.9513400e-04
  60  92   1.4098800e-03
  60  93   1.1095000e-03
  60  94   5.8023300e-04
  60  95   1.7538200e-04
  60  96   4.7017900e-05
  60  97   4.8497800e-06
  60  98   5.1897600e-07
  60  99   1.7699100e-08
  60 100   5.0397700e-10
  60 101   6.1596400e-12
  60 102   3.4798100e-14
  60 103   0.0000000e+00
  60 104   0.0000000e+00
  61  83   0.0000000e+00
  61  84   0.0000000e+00
  61  85   4.4997900e-12
  61  86   2.4898800e-11
  61  87   1.2549430e-10
  61  88   3.8698300e-08
  61  89   2.9998600e-07
  61  90   6.4197100e-06
  61  91   2.7838730e-05
  61  92   8.8006000e-05
  61  93   1.0827510e-04
  61  94   1.2609400e-04
  61  95   7.0636800e-05
  61  96   2.9338600e-05
  61  97   7.0596800e-06
  61  98   1.0599600e-06
  61  99   7.5496600e-08
  61 100   4.3998000e-09
  61 101   6.7996900e-11
  61 102   1.8199200e-12
  61 103   1.6599200e-14
  61 104   3.2401400e-16
  61 105   5.4704900e-19
  62  84   0.0000000e+00
  62  85   0.0000000e+00
  62  86   1.6399200e-14
  62  87   1.7099200e-12
  62  88   1.2199400e-10
  62  89   4.7497800e-09
  62  90   9.6495600e-08
  62  91   8.1422720e-07
  62  92   4.7297900e-06
  62  93   1.3099400e-05
  62  94   3.0308700e-05
  62  95   2.6668800e-05
  62  96   2.3978900e-05
  62  97   7.4196700e-06
  62  98   2.1099000e-06
  62  99   2.8298700e-07
  62 100   2.0299100e-08
  62 101   1.3699300e-09
  62 102   6.0397200e-11
  62 103   2.5498800e-12
  62 104   6.4296500e-14
  62 105   1.3656800e-15
  62 106   0.0000000e+00
  63  86   0.0000000e+00
  63  87   0.0000000e+00
  63  88   2.4898800e-12
  63  89   2.7198730e-12
  63  90   2.3299000e-09
  63  91   1.9399080e-09
  63  92   2.6298800e-08
  63  93   1.6199300e-07
  63  94   6.3497100e-07
  63  95   1.2799400e-06
  63  96   1.5599300e-06
  63  97   9.0295900e-07
  63  98   4.5397900e-07
  63  99   6.9896800e-08
  63 100   1.9399100e-08
  63 101   2.0099100e-09
  63 102   3.8698300e-10
  63 103   2.4998800e-11
  63 104   2.2399000e-12
  63 105   2.8498700e-14
  63 106   9.2344000e-16
  63 107   4.4794000e-18
  64  87   0.0000000e+00
  64  88   0.0000000e+00
  64  89   0.0000000e+00
  64  90   1.1199500e-13
  64  91   1.0262300e-13
  64  92   1.4299400e-10
  64  93   1.4799400e-09
  64  94   1.4799400e-08
  64  95   3.7098300e-08
  64  96   1.0099600e-07
  64  97   1.1099500e-07
  64  98   6.7896900e-08
  64  99   3.8098200e-08
  64 100   1.4899300e-08
  64 101   6.1397200e-09
  64 102   1.6599200e-09
  64 103   3.6798300e-10
  64 104   2.1799000e-11
  64 105   1.1899500e-12
  64 106   2.6798800e-14
  64 107   9.3443500e-16
  64 108   1.1219100e-17
  65  89   0.0000000e+00
  65  90   0.0000000e+00
  65  91   0.0000000e+00
  65  92   4.9297700e-14
  65  93   1.1507912e-12
  65  94   1.6999200e-11
  65  95   2.8398700e-10
  65  96   5.9597300e-10
  65  97   9.0395900e-10
  65  98   2.1399000e-09
  65  99   1.7999100e-09
  65 100   2.8098700e-09
  65 101   1.5399300e-09
  65 102   1.3399400e-09
  65 103   1.7299200e-10
  65 104   4.0698100e-11
  65 105   2.2399000e-12
  65 106   2.9198600e-13
  65 107   1.0499600e-14
  66  91   0.0000000e+00
  66  92   0.0000000e+00
  66  93   0.0000000e+00
  66  94   1.9299100e-14
  66  95   2.5098800e-13
  66  96   2.0299100e-12
  66  97   1.2399400e-11
  66  98   4.7797800e-11
  66  99   1.7589160e-10
  66 100   3.9798200e-10
  66 101   7.5096600e-10
  66 102   3.6398300e-10
  66 103   1.7399200e-10
  66 104   3.7298300e-11
  66 105   1.0899500e-11
  66 106   1.7699100e-12
