0.0 0.0
0.024 0.053625316491240235
0.048 0.21238582947578427
0.07200000000000001 0.4731284049993931
0.096 0.8327900897784458
0.12 1.2883043002144412
0.14400000000000002 1.836654592791981
0.168 2.4748616031565533
0.192 3.19998428212858
0.216 4.009130186425411
0.24 4.899415576416004
0.264 5.86799149717085
0.28800000000000003 6.912240186451769
0.312 8.029302224716567
0.336 9.216462545802882
0.36 10.471009211043311
0.384 11.790147613002944
0.40800000000000003 13.17140115719069
0.432 14.612126323716687
0.456 16.111094809479958
0.48 17.6648190353351
0.504 19.270987478777556
0.528 20.927153132209963
0.552 22.630872523382433
0.5760000000000001 24.38102528009873
0.6 26.17415434338701
0.624 28.007758457733576
0.648 29.881069148387446
0.672 31.79118748097071
0.6960000000000001 33.73717596473767
0.72 35.71568723899707
0.744 37.72455301547524
0.768 39.7616932089765
0.792 41.825193717371434
0.8160000000000001 43.91284871533681
0.84 46.02220044188571
0.864 48.15231865550976
0.888 50.30292920593077
0.912 52.47015236307628
0.936 54.65175201876328
0.96 56.84505937289916
0.984 59.05208701642692
1.008 61.26807921458747
1.032 63.49405532689991
1.056 65.73192718543088
1.08 67.97585234960926
1.104 70.22121795127731
1.1280000000000001 72.47384850674909
1.1520000000000001 74.72724155162673
1.176 76.97949673315637
1.2 79.23017762513491
1.224 81.47720314122404
1.248 83.7168603963174
1.272 85.9543843457958
1.296 88.18151780119786
1.32 90.4048677427538
1.344 92.6183350252823
1.368 94.82066888297086
1.3920000000000001 97.00972223556015
1.416 99.18294001326464
1.44 101.33785372349004
1.464 103.4904707923257
1.488 105.62629983155564
1.512 107.74422669250605
1.536 109.843161487303
1.56 111.92196151551082
1.584 113.97942896201134
1.608 116.0141125479024
1.6320000000000001 118.0233306483003
1.6560000000000001 120.00996169374093
1.68 121.97079736958814
1.704 123.91478103325349
1.728 125.82570616868995
1.752 127.72105765138082
1.776 129.58404597618497
1.8 131.42517727424584
1.824 133.24310793374724
1.848 135.03802387509808
1.872 136.8025497449033
1.8960000000000001 138.53648210810448
1.92 140.23844376909116
1.944 141.907416737647
1.968 143.54275091353242
1.992 145.13496329785056
2.016 146.71099750022478
2.04 148.24994683767363
2.064 149.7538823231431
2.088 151.22824982275168
2.112 152.66033939525647
2.136 154.05811749701536
2.16 155.4226173620743
2.184 156.76286575380593
2.208 158.0729425417977
2.232 159.3601948686274
2.2560000000000002 160.60916870196687
2.2800000000000002 161.818814533897
2.3040000000000003 162.9859769793055
2.328 164.1125723861622
2.352 165.21168157743895
2.376 166.26327274342495
2.4 167.26361809103278
2.424 168.25592836715043
2.448 169.221166791986
2.472 170.15992450338362
2.496 171.05219876199217
2.52 171.92673184345634
2.544 172.76014778279878
2.568 173.54739904871823
2.592 174.3022717850454
2.616 175.02838671128907
2.64 175.71371024973828
2.664 176.35680361291782
2.688 176.94984823616284
2.712 177.51471304191304
2.736 178.0533458128598
2.7600000000000002 178.55823071912496
2.7840000000000003 179.02289799805544
2.8080000000000003 179.4462029163913
2.832 179.82755611584764
2.856 180.17331518791494
2.88 180.475485866147
2.904 180.7259093850203
2.928 180.92026447675795
2.952 181.13942249719287
2.976 181.31744802356442
3.0 181.43565110770265
3.024 181.55697438017384
3.048 181.63554419288945
3.072 181.6669591713179
3.096 181.67535080483793
3.12 181.6223086270621
3.144 181.54120265057944
3.168 181.49377141452078
3.192 181.4124339970242
3.216 181.29222709714503
3.24 181.1279591226829
3.2640000000000002 180.9253321093737
3.2880000000000003 180.72144033044734
3.3120000000000003 180.48182356617593
3.336 180.20607833648813
3.36 179.89326446911653
3.384 179.5388982693221
3.408 179.16997468250443
3.432 178.76611966659544
3.456 178.32642684537763
3.48 177.8498430884216
3.504 177.32731982175767
3.528 176.7852726013686
3.552 176.174066797106
3.576 175.5862546099727
3.6 174.98461023072795
3.624 174.34205575407665
3.648 173.6546516110428
3.672 172.98914400433912
3.696 172.2976416224196
3.72 171.55277287234233
3.744 170.8622459936488
3.7680000000000002 170.18998722878044
3.7920000000000003 169.48810173445202
3.8160000000000003 168.75581549935902
3.84 167.99141583369797
3.864 167.1898405073402
3.888 166.35677663524675
3.912 165.4978678140155
3.936 164.61848784373416
3.96 163.7345037817337
3.984 162.82180518882544
4.008 161.89655196768823
4.032 161.00901693663255
4.056 160.1191340699639
4.08 159.18338393025425
4.104 158.25864725055055
4.128 157.29386842143984
4.152 156.35006459460055
4.176 155.3833389291477
4.2 154.35216890129294
4.224 153.3846773394113
4.248 152.4085289375017
4.272 151.41018491879979
4.296 150.3895276765516
4.32 149.34590905757028
4.344 148.27737162576426
4.368 147.1759167996377
4.392 146.06446951649264
4.416 144.90601223818027
4.44 143.8036538221969
4.464 142.69625702534884
4.488 141.56828618941697
4.5120000000000005 140.41748881695557
4.5360000000000005 139.23433824201
4.5600000000000005 138.02566029203436
4.5840000000000005 136.86117446473926
4.6080000000000005 135.66606707062152
4.632 134.4684361075356
4.656 133.2548914860541
4.68 132.02267403669427
4.704 130.82161987906812
4.728 129.5959673759142
4.752 128.32777302276568
4.776 127.0988758720844
4.8 125.82823947092432
4.824 124.57378270170744
4.848 123.33987908949558
4.872 122.051275585895
4.896 120.84765889901861
4.92 119.65021610888132
4.944 118.47267319108241
4.968 117.28198347363897
4.992 116.07686572548194
5.016 114.85519758794813
5.04 113.60263400288756
5.064 112.33870555118251
5.088 111.08295010686157
5.112 109.90032477029737
5.136 108.70705994929551
5.16 107.4996802963727
5.184 106.2849040932126
5.208 105.02971501447833
5.232 103.83343015471273
5.256 102.62879452576142
5.28 101.41679024873567
